"","lon","lat","ele","time"
"360",-61.482081525,15.3251399193,"9.27","2017-04-20T12:39:30Z"
"361",-61.4820902422,15.3251453675,"9.75","2017-04-20T12:39:40Z"
"362",-61.482102396,15.3251496423,"10.23","2017-04-20T12:39:50Z"
"363",-61.4821228478,15.3251585271,"10.23","2017-04-20T12:40:00Z"
"364",-61.482132487,15.3251583595,"10.71","2017-04-20T12:40:10Z"
"365",-61.4821393602,15.3251572698,"10.71","2017-04-20T12:40:20Z"
"366",-61.4821486641,15.325165987,"10.23","2017-04-20T12:40:30Z"
"367",-61.4821507595,15.3251697589,"10.23","2017-04-20T12:40:40Z"
"368",-61.4821754023,15.3251705132,"10.23","2017-04-20T12:40:50Z"
"369",-61.4822686929,15.3251811583,"9.75","2017-04-20T12:41:00Z"
"370",-61.4823773224,15.3252347186,"9.75","2017-04-20T12:41:10Z"
"371",-61.4824748877,15.3253176156,"9.27","2017-04-20T12:41:20Z"
"372",-61.4825968444,15.3253864311,"8.79","2017-04-20T12:41:30Z"
"373",-61.4827298652,15.3254451882,"9.27","2017-04-20T12:41:40Z"
"374",-61.4828413446,15.3255330306,"9.75","2017-04-20T12:41:50Z"
"375",-61.4829415083,15.325627327,"9.27","2017-04-20T12:42:00Z"
"376",-61.4830534067,15.3257075418,"9.75","2017-04-20T12:42:10Z"
"377",-61.4831793029,15.3257512115,"9.75","2017-04-20T12:42:20Z"
"378",-61.4833083842,15.325800078,"9.75","2017-04-20T12:42:30Z"
"379",-61.4834212046,15.3258796223,"8.79","2017-04-20T12:42:40Z"
"380",-61.4835056104,15.3259921074,"8.31","2017-04-20T12:42:50Z"
"381",-61.4835469332,15.3261152375,"8.31","2017-04-20T12:43:00Z"
"382",-61.4836320933,15.3263700474,"9.27","2017-04-20T12:43:10Z"
"383",-61.4838048443,15.326899616,"9.75","2017-04-20T12:43:20Z"
"384",-61.4840659406,15.3276632074,"9.75","2017-04-20T12:43:30Z"
"385",-61.4844041504,15.3284999728,"9.75","2017-04-20T12:43:40Z"
"386",-61.484735487,15.329328943,"9.27","2017-04-20T12:43:50Z"
"387",-61.4849893749,15.3299326077,"9.27","2017-04-20T12:44:00Z"
"388",-61.4852159377,15.3303221986,"8.79","2017-04-20T12:44:10Z"
"389",-61.4854771178,15.3307495918,"8.31","2017-04-20T12:44:20Z"
"390",-61.4857763518,15.3312452137,"8.31","2017-04-20T12:44:30Z"
"391",-61.4862128813,15.3318343777,"8.79","2017-04-20T12:44:40Z"
"392",-61.4866554458,15.3325466719,"9.27","2017-04-20T12:44:50Z"
"393",-61.4869575296,15.3333055694,"10.23","2017-04-20T12:45:00Z"
"394",-61.4872558415,15.3340611979,"10.71","2017-04-20T12:45:10Z"
"395",-61.4875528961,15.3348209336,"10.71","2017-04-20T12:45:20Z"
"396",-61.4877823088,15.3355976846,"10.71","2017-04-20T12:45:30Z"
"397",-61.4880385436,15.3363373037,"11.19","2017-04-20T12:45:40Z"
"398",-61.488231495,15.3370585665,"11.19","2017-04-20T12:45:50Z"
"399",-61.4884601533,15.3378010355,"11.67","2017-04-20T12:46:00Z"
"400",-61.4886781666,15.3385931253,"11.67","2017-04-20T12:46:10Z"
"401",-61.4888432063,15.3393827844,"11.67","2017-04-20T12:46:20Z"
"402",-61.4890227467,15.3401751257,"12.15","2017-04-20T12:46:30Z"
"403",-61.4892685879,15.3409622703,"11.67","2017-04-20T12:46:40Z"
"404",-61.4895883575,15.3417328186,"11.67","2017-04-20T12:46:50Z"
"405",-61.4899186045,15.3424591944,"10.71","2017-04-20T12:47:00Z"
"406",-61.4902750868,15.3431862406,"10.71","2017-04-20T12:47:10Z"
"407",-61.490515396,15.3439624049,"11.19","2017-04-20T12:47:20Z"
"408",-61.4907252789,15.3447441012,"11.67","2017-04-20T12:47:30Z"
"409",-61.4910664223,15.3454776853,"11.67","2017-04-20T12:47:40Z"
"410",-61.4913978428,15.3461981099,"11.19","2017-04-20T12:47:50Z"
"411",-61.4916818216,15.3469530679,"11.67","2017-04-20T12:48:00Z"
"412",-61.4918836579,15.3477225266,"11.67","2017-04-20T12:48:10Z"
"413",-61.4921085443,15.3484760597,"12.15","2017-04-20T12:48:20Z"
"414",-61.4923556428,15.349229509,"12.15","2017-04-20T12:48:30Z"
"415",-61.492506098,15.3499694634,"12.63","2017-04-20T12:48:40Z"
"416",-61.4925154857,15.350729702,"12.63","2017-04-20T12:48:50Z"
"417",-61.4924317505,15.3511532396,"12.15","2017-04-20T12:49:00Z"
"418",-61.4924400486,15.3514521383,"11.67","2017-04-20T12:49:10Z"
"419",-61.492635766,15.3516378812,"11.19","2017-04-20T12:49:20Z"
"420",-61.4928760752,15.3516101371,"10.71","2017-04-20T12:49:30Z"
"421",-61.4930235129,15.3515823092,"11.19","2017-04-20T12:49:40Z"
"422",-61.4931157976,15.351565294,"10.71","2017-04-20T12:49:50Z"
"423",-61.4931791648,15.3515500389,"10.71","2017-04-20T12:50:00Z"
"424",-61.4931887202,15.3515528049,"10.71","2017-04-20T12:50:10Z"
"425",-61.4932157937,15.3515479434,"11.19","2017-04-20T12:50:20Z"
"426",-61.4933198132,15.3515199479,"11.19","2017-04-20T12:50:30Z"
"427",-61.4934158698,15.3514735959,"11.19","2017-04-20T12:50:40Z"
"428",-61.4935234096,15.351398075,"10.71","2017-04-20T12:50:50Z"
"429",-61.493497761,15.3512989171,"11.19","2017-04-20T12:51:00Z"
"430",-61.4934146963,15.3513196204,"10.71","2017-04-20T12:51:10Z"
"431",-61.4933987707,15.3514073789,"10.23","2017-04-20T12:51:20Z"
"432",-61.4934274368,15.3515259828,"11.19","2017-04-20T12:51:30Z"
"433",-61.4934553485,15.3516632784,"11.19","2017-04-20T12:51:40Z"
"434",-61.4934629761,15.3518118896,"11.19","2017-04-20T12:51:50Z"
"435",-61.4934915584,15.3519519512,"11.67","2017-04-20T12:52:00Z"
"436",-61.4935132675,15.3520920128,"11.67","2017-04-20T12:52:10Z"
"437",-61.4935578592,15.3522149753,"12.15","2017-04-20T12:52:20Z"
"438",-61.4936023671,15.3523422964,"12.15","2017-04-20T12:52:30Z"
"439",-61.493656598,15.3524812683,"12.15","2017-04-20T12:52:40Z"
"440",-61.4937173668,15.3526106849,"12.15","2017-04-20T12:52:50Z"
"441",-61.493764976,15.3527550213,"12.15","2017-04-20T12:53:00Z"
"442",-61.4938152675,15.3529193066,"12.15","2017-04-20T12:53:10Z"
"443",-61.4938844182,15.3531674109,"12.63","2017-04-20T12:53:20Z"
"444",-61.4939689916,15.3534782119,"12.15","2017-04-20T12:53:30Z"
"445",-61.4940437581,15.3538475186,"12.15","2017-04-20T12:53:40Z"
"446",-61.49417351,15.3542027436,"12.15","2017-04-20T12:53:50Z"
"447",-61.4943153318,15.3546889778,"12.63","2017-04-20T12:54:00Z"
"448",-61.4945588261,15.3552462067,"12.63","2017-04-20T12:54:10Z"
"449",-61.4947469998,15.3558233846,"12.15","2017-04-20T12:54:20Z"
"450",-61.4949169848,15.3565212619,"12.63","2017-04-20T12:54:30Z"
"451",-61.495100297,15.3573136032,"12.63","2017-04-20T12:54:40Z"
"452",-61.4953395166,15.3581280727,"13.60","2017-04-20T12:54:50Z"
"453",-61.4955855254,15.3589161392,"13.12","2017-04-20T12:55:00Z"
"454",-61.4958121721,15.3597227298,"13.12","2017-04-20T12:55:10Z"
"455",-61.4961336181,15.3605633508,"13.12","2017-04-20T12:55:20Z"
"456",-61.4964705706,15.3614231665,"12.63","2017-04-20T12:55:30Z"
"457",-61.4967275597,15.3623656277,"13.60","2017-04-20T12:55:40Z"
"458",-61.4969940204,15.3632980306,"14.08","2017-04-20T12:55:50Z"
"459",-61.4972550329,15.3642460238,"13.60","2017-04-20T12:56:00Z"
"460",-61.4975430351,15.3651729785,"13.60","2017-04-20T12:56:10Z"
"461",-61.4976184722,15.3661311138,"13.60","2017-04-20T12:56:20Z"
"462",-61.4977131039,15.3670196794,"13.60","2017-04-20T12:56:30Z"
"463",-61.4977863617,15.3674066719,"13.12","2017-04-20T12:56:40Z"
"464",-61.4978618827,15.3675880563,"11.67","2017-04-20T12:56:50Z"
"465",-61.4979588613,15.3677432891,"10.71","2017-04-20T12:57:00Z"
"466",-61.4980523195,15.3678531758,"12.15","2017-04-20T12:57:10Z"
"467",-61.4981263317,15.3679044731,"12.63","2017-04-20T12:57:20Z"
"468",-61.4981916267,15.3679473046,"12.63","2017-04-20T12:57:30Z"
"469",-61.4982481208,15.3679796588,"13.12","2017-04-20T12:57:40Z"
"470",-61.4982995018,15.3679961711,"12.63","2017-04-20T12:57:50Z"
"471",-61.498343423,15.3680219036,"12.15","2017-04-20T12:58:00Z"
"472",-61.4983918704,15.368041601,"11.67","2017-04-20T12:58:10Z"
"473",-61.4984350372,15.3680525813,"11.67","2017-04-20T12:58:20Z"
"474",-61.4984768629,15.3680690937,"11.19","2017-04-20T12:58:30Z"
"475",-61.4985160064,15.3680870309,"11.19","2017-04-20T12:58:40Z"
"476",-61.498556491,15.3681022022,"10.71","2017-04-20T12:58:50Z"
"477",-61.4985872526,15.3681213968,"10.71","2017-04-20T12:59:00Z"
"478",-61.4986221213,15.3681370709,"10.71","2017-04-20T12:59:10Z"
"479",-61.4986564033,15.3681488056,"10.23","2017-04-20T12:59:20Z"
"480",-61.4986876678,15.3681577742,"10.23","2017-04-20T12:59:30Z"
"481",-61.4987199381,15.3681588639,"10.23","2017-04-20T12:59:40Z"
"482",-61.4987515379,15.3681588639,"10.23","2017-04-20T12:59:50Z"
"483",-61.498784814,15.3681552596,"10.23","2017-04-20T13:00:00Z"
"484",-61.4988150727,15.3681472968,"10.23","2017-04-20T13:00:10Z"
"485",-61.4988413081,15.3681349754,"10.23","2017-04-20T13:00:20Z"
"486",-61.4988775179,15.3681273479,"10.23","2017-04-20T13:00:30Z"
"487",-61.4989108779,15.3681287728,"10.71","2017-04-20T13:00:40Z"
"488",-61.4989449922,15.3681237437,"10.71","2017-04-20T13:00:50Z"
"489",-61.4989781845,15.3681167029,"10.71","2017-04-20T13:01:00Z"
"490",-61.4990202617,15.3681027889,"10.23","2017-04-20T13:01:10Z"
"491",-61.4990516938,15.3680881206,"10.71","2017-04-20T13:01:20Z"
"492",-61.4990787674,15.3680715244,"11.67","2017-04-20T13:01:30Z"
"493",-61.4991058409,15.3680593707,"11.19","2017-04-20T13:01:40Z"
"494",-61.4991360996,15.3680511564,"11.19","2017-04-20T13:01:50Z"
"495",-61.4991651848,15.3680498991,"11.19","2017-04-20T13:02:00Z"
"496",-61.4991904981,15.3680436127,"11.19","2017-04-20T13:02:10Z"
"497",-61.4992325753,15.3680371586,"11.67","2017-04-20T13:02:20Z"
"498",-61.4992775023,15.3680301178,"11.67","2017-04-20T13:02:30Z"
"499",-61.4993126225,15.3680447862,"12.15","2017-04-20T13:02:40Z"
"500",-61.4993865509,15.3681234084,"12.15","2017-04-20T13:02:50Z"
"501",-61.4994693641,15.3682256676,"12.15","2017-04-20T13:03:00Z"
"502",-61.4995589666,15.3683793917,"12.15","2017-04-20T13:03:10Z"
"503",-61.4996517543,15.3686722554,"12.63","2017-04-20T13:03:20Z"
"504",-61.4997127745,15.3690174222,"12.63","2017-04-20T13:03:30Z"
"505",-61.4998431969,15.3695505112,"13.12","2017-04-20T13:03:40Z"
"506",-61.5001083165,15.370206479,"13.12","2017-04-20T13:03:50Z"
"507",-61.5004112385,15.3709714953,"13.60","2017-04-20T13:04:00Z"
"508",-61.5009877458,15.3716143873,"13.60","2017-04-20T13:04:10Z"
"509",-61.5014200006,15.3723440319,"13.60","2017-04-20T13:04:20Z"
"510",-61.5017805062,15.3730845731,"13.60","2017-04-20T13:04:30Z"
"511",-61.5018970985,15.3738646768,"14.56","2017-04-20T13:04:40Z"
"512",-61.5019883774,15.374645032,"14.08","2017-04-20T13:04:50Z"
"513",-61.5020864457,15.3754680511,"15.04","2017-04-20T13:05:00Z"
"514",-61.5022230707,15.3763297945,"14.56","2017-04-20T13:05:10Z"
"515",-61.5023641381,15.3771819826,"14.56","2017-04-20T13:05:20Z"
"516",-61.5025679022,15.3780191671,"14.56","2017-04-20T13:05:30Z"
"517",-61.502749119,15.3788202256,"14.56","2017-04-20T13:05:40Z"
"518",-61.502829669,15.3796116449,"14.56","2017-04-20T13:05:50Z"
"519",-61.5029844828,15.3803852946,"14.08","2017-04-20T13:06:00Z"
"520",-61.5032209363,15.3812861815,"14.08","2017-04-20T13:06:10Z"
"521",-61.5034733992,15.382341044,"15.04","2017-04-20T13:06:20Z"
"522",-61.5037127864,15.3834405821,"15.04","2017-04-20T13:06:30Z"
"523",-61.5040109307,15.3844752442,"14.56","2017-04-20T13:06:40Z"
"524",-61.5042472165,15.3855322022,"14.56","2017-04-20T13:06:50Z"
"525",-61.5044607874,15.3865957819,"15.04","2017-04-20T13:07:00Z"
"526",-61.5045891143,15.3876799811,"15.52","2017-04-20T13:07:10Z"
"527",-61.5047844965,15.3887635097,"15.52","2017-04-20T13:07:20Z"
"528",-61.5049404837,15.3898757882,"14.08","2017-04-20T13:07:30Z"
"529",-61.5051995683,15.3909535334,"14.08","2017-04-20T13:07:40Z"
"530",-61.5054918453,15.3919942304,"14.08","2017-04-20T13:07:50Z"
"531",-61.5058149677,15.3930656053,"14.08","2017-04-20T13:08:00Z"
"532",-61.5059725475,15.3941529896,"14.08","2017-04-20T13:08:10Z"
"533",-61.5060594678,15.3952386137,"14.08","2017-04-20T13:08:20Z"
"534",-61.5062991902,15.3962995112,"14.56","2017-04-20T13:08:30Z"
"535",-61.506416034,15.3973776754,"14.56","2017-04-20T13:08:40Z"
"536",-61.5063685086,15.3984648921,"14.08","2017-04-20T13:08:50Z"
"537",-61.5063407645,15.3995567188,"14.56","2017-04-20T13:09:00Z"
"538",-61.5065039601,15.4006667342,"14.56","2017-04-20T13:09:10Z"
"539",-61.506756926,15.4017508496,"14.56","2017-04-20T13:09:20Z"
"540",-61.5070217941,15.4028160218,"14.56","2017-04-20T13:09:30Z"
"541",-61.5072411485,15.4038641788,"15.04","2017-04-20T13:09:40Z"
"542",-61.5074527077,15.4048888665,"14.56","2017-04-20T13:09:50Z"
"543",-61.5076238662,15.4057096224,"14.56","2017-04-20T13:10:00Z"
"544",-61.5077167377,15.4059904162,"14.08","2017-04-20T13:10:10Z"
"545",-61.507779099,15.4061088525,"13.60","2017-04-20T13:10:20Z"
"546",-61.5078424662,15.406164676,"14.08","2017-04-20T13:10:30Z"
"547",-61.5078816935,15.406209603,"13.12","2017-04-20T13:10:40Z"
"548",-61.5079160593,15.4062422924,"12.63","2017-04-20T13:10:50Z"
"549",-61.5079543646,15.4062690306,"12.15","2017-04-20T13:11:00Z"
"550",-61.5079952683,15.4062912427,"12.15","2017-04-20T13:11:10Z"
"551",-61.5080381837,15.4063132033,"11.67","2017-04-20T13:11:20Z"
"552",-61.5080752317,15.4063334037,"11.67","2017-04-20T13:11:30Z"
"553",-61.5081103519,15.4063552804,"10.71","2017-04-20T13:11:40Z"
"554",-61.508149663,15.406374475,"11.19","2017-04-20T13:11:50Z"
"555",-61.5081862081,15.4063866287,"11.19","2017-04-20T13:12:00Z"
"556",-61.5082171373,15.4063935857,"10.71","2017-04-20T13:12:10Z"
"557",-61.5082482342,15.406392077,"10.23","2017-04-20T13:12:20Z"
"558",-61.5082753915,15.4063827731,"10.23","2017-04-20T13:12:30Z"
"559",-61.5083013754,15.4063725471,"10.71","2017-04-20T13:12:40Z"
"560",-61.5083307121,15.4063673504,"10.71","2017-04-20T13:12:50Z"
"561",-61.5083684307,15.4063683562,"10.71","2017-04-20T13:13:00Z"
"562",-61.5083948337,15.4063723795,"11.19","2017-04-20T13:13:10Z"
"563",-61.5084264334,15.4063707031,"10.23","2017-04-20T13:13:20Z"
"564",-61.5084626433,15.4063648358,"10.71","2017-04-20T13:13:30Z"
"565",-61.5084981825,15.4063621536,"9.75","2017-04-20T13:13:40Z"
"566",-61.5085277706,15.4063601419,"9.27","2017-04-20T13:13:50Z"
"567",-61.5085464623,15.4063604772,"10.23","2017-04-20T13:14:00Z"
"568",-61.5085773077,15.4063437972,"10.23","2017-04-20T13:14:10Z"
"569",-61.508598933,15.4063380975,"10.23","2017-04-20T13:14:20Z"
"570",-61.5086342208,15.4063433781,"10.23","2017-04-20T13:14:30Z"
"571",-61.5086714365,15.406353185,"11.19","2017-04-20T13:14:40Z"
"572",-61.5087079816,15.4063729662,"11.67","2017-04-20T13:14:50Z"
"573",-61.5087650623,15.406452762,"11.67","2017-04-20T13:15:00Z"
"574",-61.5088389907,15.4065673426,"12.15","2017-04-20T13:15:10Z"
"575",-61.5089043695,15.4066938255,"12.15","2017-04-20T13:15:20Z"
"576",-61.5089824889,15.4068312887,"12.63","2017-04-20T13:15:30Z"
"577",-61.5091514681,15.407113675,"12.15","2017-04-20T13:15:40Z"
"578",-61.5093735047,15.4078006558,"12.63","2017-04-20T13:15:50Z"
"579",-61.5095625166,15.4087810032,"12.63","2017-04-20T13:16:00Z"
"580",-61.5097206831,15.4098641127,"12.63","2017-04-20T13:16:10Z"
"581",-61.5100039076,15.4109407682,"12.63","2017-04-20T13:16:20Z"
"582",-61.5101932548,15.4120908491,"12.63","2017-04-20T13:16:30Z"
"583",-61.5104048979,15.4132169578,"12.63","2017-04-20T13:16:40Z"
"584",-61.5107260924,15.4143435694,"12.63","2017-04-20T13:16:50Z"
"585",-61.511023147,15.4154697619,"12.15","2017-04-20T13:17:00Z"
"586",-61.5113207884,15.4166252073,"12.15","2017-04-20T13:17:10Z"
"587",-61.5117278136,15.4177086521,"12.63","2017-04-20T13:17:20Z"
"588",-61.5122072585,15.4187537916,"13.12","2017-04-20T13:17:30Z"
"589",-61.5125691053,15.4198695067,"12.63","2017-04-20T13:17:40Z"
"590",-61.5129945707,15.4210298136,"12.63","2017-04-20T13:17:50Z"
"591",-61.5135271568,15.4221483786,"12.63","2017-04-20T13:18:00Z"
"592",-61.5141018201,15.4232507665,"12.63","2017-04-20T13:18:10Z"
"593",-61.5144888964,15.4244107381,"12.63","2017-04-20T13:18:20Z"
"594",-61.5149333887,15.4255640041,"12.63","2017-04-20T13:18:30Z"
"595",-61.5153901186,15.426683994,"13.60","2017-04-20T13:18:40Z"
"596",-61.5157797933,15.4277231824,"13.12","2017-04-20T13:18:50Z"
"597",-61.5161952004,15.4287534859,"13.60","2017-04-20T13:19:00Z"
"598",-61.516613625,15.4298385233,"13.12","2017-04-20T13:19:10Z"
"599",-61.5171877854,15.4308672342,"13.12","2017-04-20T13:19:20Z"
"600",-61.5178137459,15.4318470787,"13.12","2017-04-20T13:19:30Z"
"601",-61.5183892474,15.43282005,"13.12","2017-04-20T13:19:40Z"
"602",-61.5190970991,15.4337516148,"13.12","2017-04-20T13:19:50Z"
"603",-61.5197574254,15.4346965067,"14.08","2017-04-20T13:20:00Z"
"604",-61.5204373654,15.4356714059,"14.08","2017-04-20T13:20:10Z"
"605",-61.5210660081,15.4366509151,"14.08","2017-04-20T13:20:20Z"
"606",-61.5214434452,15.4377634451,"14.08","2017-04-20T13:20:30Z"
"607",-61.5218438488,15.4388869554,"14.56","2017-04-20T13:20:40Z"
"608",-61.522311978,15.4399964679,"14.56","2017-04-20T13:20:50Z"
"609",-61.5228212625,15.4410473909,"14.08","2017-04-20T13:21:00Z"
"610",-61.5233355761,15.4420917761,"13.60","2017-04-20T13:21:10Z"
"611",-61.5238769632,15.4432276916,"13.60","2017-04-20T13:21:20Z"
"612",-61.5244228765,15.4444198497,"13.60","2017-04-20T13:21:30Z"
"613",-61.5250091068,15.4455661587,"14.08","2017-04-20T13:21:40Z"
"614",-61.5255113505,15.4463264812,"14.56","2017-04-20T13:21:50Z"
"615",-61.5257731173,15.4466791078,"14.56","2017-04-20T13:22:00Z"
"616",-61.5259151068,15.4468719754,"14.56","2017-04-20T13:22:10Z"
"617",-61.5260035358,15.4469975363,"14.56","2017-04-20T13:22:20Z"
"618",-61.5260754526,15.4470911622,"14.56","2017-04-20T13:22:30Z"
"619",-61.5261207148,15.447168611,"14.56","2017-04-20T13:22:40Z"
"620",-61.5261554997,15.4472174775,"14.08","2017-04-20T13:22:50Z"
"621",-61.5261800587,15.4472588841,"14.08","2017-04-20T13:23:00Z"
"622",-61.5261993371,15.4472968541,"14.08","2017-04-20T13:23:10Z"
"623",-61.5262218006,15.4473339859,"13.60","2017-04-20T13:23:20Z"
"624",-61.5262377262,15.4473627359,"13.12","2017-04-20T13:23:30Z"
"625",-61.52625449,15.4473963473,"12.15","2017-04-20T13:23:40Z"
"626",-61.5262615308,15.4474156257,"12.15","2017-04-20T13:23:50Z"
"627",-61.5262652189,15.4474481475,"12.63","2017-04-20T13:24:00Z"
"628",-61.5262716729,15.4474716168,"12.15","2017-04-20T13:24:10Z"
"629",-61.5262891911,15.4474996962,"12.15","2017-04-20T13:24:20Z"
"630",-61.5262945555,15.4475245904,"12.15","2017-04-20T13:24:30Z"
"631",-61.5263080504,15.4475333914,"12.15","2017-04-20T13:24:40Z"
"632",-61.5263228025,15.4475426953,"11.67","2017-04-20T13:24:50Z"
"633",-61.5263350401,15.4475557711,"11.67","2017-04-20T13:25:00Z"
"634",-61.5263306815,15.4475820903,"11.67","2017-04-20T13:25:10Z"
"635",-61.5263392311,15.447605392,"12.15","2017-04-20T13:25:20Z"
"636",-61.5263525583,15.447607236,"10.71","2017-04-20T13:25:30Z"
"637",-61.5263479482,15.4476193897,"12.15","2017-04-20T13:25:40Z"
"638",-61.5263526421,15.4476379137,"12.15","2017-04-20T13:25:50Z"
"639",-61.5263559949,15.4476561025,"11.67","2017-04-20T13:26:00Z"
"640",-61.5263505466,15.4476640653,"12.15","2017-04-20T13:26:10Z"
"641",-61.5263436735,15.4476733692,"13.60","2017-04-20T13:26:20Z"
"642",-61.5263589285,15.4476775602,"13.60","2017-04-20T13:26:30Z"
"643",-61.5263667237,15.4476916417,"14.56","2017-04-20T13:26:40Z"
"644",-61.5263656341,15.4477041308,"14.56","2017-04-20T13:26:50Z"
"645",-61.5263677295,15.4477129318,"14.56","2017-04-20T13:27:00Z"
"646",-61.5263718367,15.4477172066,"14.56","2017-04-20T13:27:10Z"
"647",-61.5263905283,15.4477239959,"14.56","2017-04-20T13:27:20Z"
"648",-61.5264036879,15.4477332998,"15.04","2017-04-20T13:27:30Z"
"649",-61.526404107,15.4477450345,"15.04","2017-04-20T13:27:40Z"
"650",-61.5264113154,15.4477585293,"15.04","2017-04-20T13:27:50Z"
"651",-61.5264150035,15.447769342,"15.04","2017-04-20T13:28:00Z"
"652",-61.5264245588,15.4477698449,"15.04","2017-04-20T13:28:10Z"
"653",-61.5264383052,15.4477800708,"15.04","2017-04-20T13:28:20Z"
"654",-61.5264294203,15.447798511,"15.52","2017-04-20T13:28:30Z"
"655",-61.5264559072,15.4478042107,"15.52","2017-04-20T13:28:40Z"
"656",-61.5264672227,15.4478181247,"15.04","2017-04-20T13:28:50Z"
"657",-61.5264768619,15.4478270933,"15.04","2017-04-20T13:29:00Z"
"658",-61.5264887642,15.4478402529,"15.52","2017-04-20T13:29:10Z"
"659",-61.5264890157,15.4478484672,"15.52","2017-04-20T13:29:20Z"
"660",-61.5264917817,15.4478580225,"15.04","2017-04-20T13:29:30Z"
"661",-61.526500918,15.447864728,"15.04","2017-04-20T13:29:40Z"
"662",-61.5265049413,15.4478794802,"15.52","2017-04-20T13:29:50Z"
"663",-61.5265149157,15.4478992615,"15.52","2017-04-20T13:30:00Z"
"664",-61.5265303385,15.4479063023,"15.52","2017-04-20T13:30:10Z"
"665",-61.5265384689,15.4479220603,"15.52","2017-04-20T13:30:20Z"
"666",-61.5265490301,15.4479362257,"15.52","2017-04-20T13:30:30Z"
"667",-61.5265470184,15.4479452781,"15.52","2017-04-20T13:30:40Z"
"668",-61.526555568,15.4479607008,"15.52","2017-04-20T13:30:50Z"
"669",-61.5265678056,15.4479697533,"15.52","2017-04-20T13:31:00Z"
"670",-61.5265834797,15.4479859304,"15.52","2017-04-20T13:31:10Z"
"671",-61.5265969746,15.4479911271,"15.52","2017-04-20T13:31:20Z"
"672",-61.5265901014,15.4480235651,"15.52","2017-04-20T13:31:30Z"
"673",-61.5265378822,15.4481197055,"15.52","2017-04-20T13:31:40Z"
"674",-61.5265598428,15.4482580908,"15.52","2017-04-20T13:31:50Z"
"675",-61.5266965516,15.448534023,"15.52","2017-04-20T13:32:00Z"
"676",-61.5268516168,15.4489469156,"15.52","2017-04-20T13:32:10Z"
"677",-61.526949266,15.4494480696,"15.52","2017-04-20T13:32:20Z"
"678",-61.5271888208,15.4500626307,"15.52","2017-04-20T13:32:30Z"
"679",-61.5275556967,15.450710468,"15.52","2017-04-20T13:32:40Z"
"680",-61.5278984327,15.4514289647,"16.00","2017-04-20T13:32:50Z"
"681",-61.5282006003,15.4521743674,"16.00","2017-04-20T13:33:00Z"
"682",-61.5284764487,15.452917004,"15.52","2017-04-20T13:33:10Z"
"683",-61.5287336055,15.4536443856,"15.52","2017-04-20T13:33:20Z"
"684",-61.5290402994,15.4543975834,"15.52","2017-04-20T13:33:30Z"
"685",-61.5293852147,15.4551442433,"15.52","2017-04-20T13:33:40Z"
"686",-61.5297034755,15.4558500834,"16.00","2017-04-20T13:33:50Z"
"687",-61.5295123681,15.457126312,"15.52","2017-04-20T13:34:00Z"
